volume_name;date;id;villain;url
Marvel Age: Spider-Man;2004-10-01;241142;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-spider-man-10-the-return-of-doctor-octo/4000-241142/
Ultimate Spider-Man;2004-10-01;110260;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-63-carnage-part-4/4000-110260/
Ultimate Spider-Man;2004-10-01;93550;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-64-carnage-part-5/4000-93550/
Ultimate Spider-Man;2004-09-01;110259;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-62-carnage-part-3/4000-110259/
Ultimate Spider-Man Hardcover;2004-08-01;154745;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-hardcover-4-volume-4/4000-154745/
Essential Amazing Spider-Man;2004-08-01;141195;Doctor Octopus;http://comicvine.gamespot.com/essential-amazing-spider-man-6-volume-6/4000-141195/
Spider-Man/Doctor Octopus: Year One;2004-08-01;116490;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-year-one-2-spider-mandoct/4000-116490/
Spider-Man/Doctor Octopus: Year One;2004-08-01;116454;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-year-one-1-spider-mandoct/4000-116454/
Ultimate Spider-Man;2004-07-01;108086;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-58-hollywood-part-5/4000-108086/
Ultimate Spider-Man;2004-07-01;108083;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-59-hollywood-part-6/4000-108083/
Spectacular Spider-Man;2004-07-01;96984;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-14/4000-96984/
The Best of Spider-Man;2004-06-24;259633;Doctor Octopus;http://comicvine.gamespot.com/the-best-of-spider-man-3-volume-three/4000-259633/
Spider-Man/Doctor Octopus: Out of Reach;2004-06-15;256231;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-1-spider-man/4000-256231/
Marvel Age: Spider-Man;2004-06-01;129270;Doctor Octopus;http://comicvine.gamespot.com/marvel-age-spider-man-2-spider-man-versus-doctor-o/4000-129270/
Ultimate Six;2004-06-01;116279;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-7-chapter-7/4000-116279/
Ultimate Spider-Man;2004-06-01;108085;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-56-hollywood-part-3/4000-108085/
Ultimate Spider-Man;2004-06-01;108084;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-57-hollywood-part-4/4000-108084/
The Amazing Spider-Man: Happy Birthday;2004-05-25;167544;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-happy-birthday-1-volume-6/4000-167544/
Ultimate Spider-Man: Cats and Kings;2004-05-05;236903;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-cats-and-kings-1-cats-and-king/4000-236903/
Spectacular Spider-Man: Countdown;2004-05-01;186650;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-countdown-1-spectacular-spi/4000-186650/
Spider-Man: Death of Captain Stacy;2004-05-01;174131;Doctor Octopus;http://comicvine.gamespot.com/spider-man-death-of-captain-stacy-1-spider-man-dea/4000-174131/
Spider-Man/Doctor Octopus: Out of Reach;2004-05-01;130884;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-5/4000-130884/
Ultimate Spider-Man;2004-05-01;108075;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-54-hollywood-part-1/4000-108075/
Spider-Man/Doctor Octopus: Negative Exposure;2004-04-28;256233;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-1-spide/4000-256233/
Spider-Man/Doctor Octopus: Out of Reach;2004-04-01;152905;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-4-out-of-rea/4000-152905/
Doctor Octopus: Negative Exposure;2004-04-01;116489;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-5/4000-116489/
Spectacular Spider-Man;2004-04-01;96980;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-10-countdown-part-5-of-5/4000-96980/
Essential Punisher;2004-03-01;153197;Doctor Octopus;http://comicvine.gamespot.com/essential-punisher-1-volume-1/4000-153197/
Spider-Man/Doctor Octopus: Out of Reach;2004-03-01;141056;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-3/4000-141056/
Doctor Octopus: Negative Exposure;2004-03-01;116488;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-4/4000-116488/
Ultimate Six;2004-03-01;116278;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-6-chapter-6/4000-116278/
Spectacular Spider-Man;2004-03-01;96979;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-9-countdown-part-4-of-5/4000-96979/
Spider-Man/Doctor Octopus: Out of Reach;2004-02-01;152907;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-2/4000-152907/
Marvel Masterworks: The Amazing Spider-Man;2004-02-01;140396;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-the-amazing-spider-man-5-volume/4000-140396/
Doctor Octopus: Negative Exposure;2004-02-01;116487;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-3/4000-116487/
Ultimate Six;2004-02-01;116276;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-5-chapter-5/4000-116276/
Spectacular Spider-Man;2004-02-01;96978;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-8-countdown-part-3-of-5/4000-96978/
Official Handbook of the Marvel Universe: Spider-Man 2004;2004-01-25;106523;Doctor Octopus;http://comicvine.gamespot.com/official-handbook-of-the-marvel-universe-spider-ma/4000-106523/
Spider-Man 2: The Movie;2004-01-01;196062;Doctor Octopus;http://comicvine.gamespot.com/spider-man-2-the-movie-1/4000-196062/
Spider-Man/Doctor Octopus: Out of Reach;2004-01-01;152906;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-out-of-reach-1-out-of-rea/4000-152906/
40 Years of the Amazing Spider-Man;2004-01-01;135850;Doctor Octopus;http://comicvine.gamespot.com/40-years-of-the-amazing-spider-man-1-cd-rom-collec/4000-135850/
Doctor Octopus: Negative Exposure;2004-01-01;116486;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-2/4000-116486/
Ultimate Six;2004-01-01;116274;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-4-chapter-4/4000-116274/
Spectacular Spider-Man;2004-01-01;96977;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-7-countdown-part-2-of-5/4000-96977/
Spectacular Spider-Man;2004-01-01;96976;Doctor Octopus;http://comicvine.gamespot.com/spectacular-spider-man-6-countdown-part-1-of-5/4000-96976/
The Amazing Spider-Man;2003-12-31;107505;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-500-happy-birthday-part-3/4000-107505/
Marvel Masterworks: The Amazing Spider-Man;2003-12-10;140397;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-the-amazing-spider-man-4-volume/4000-140397/
Doctor Octopus: Negative Exposure;2003-12-01;116457;Doctor Octopus;http://comicvine.gamespot.com/spider-mandoctor-octopus-negative-exposure-1/4000-116457/
Ultimate Six;2003-12-01;116271;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-3-chapter-3/4000-116271/
Ultimate Spider-Man;2003-12-01;110197;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-47-suspended-men-of-influence/4000-110197/
Marvel Encyclopedia;2003-11-12;136882;Doctor Octopus;http://comicvine.gamespot.com/marvel-encyclopedia-4-spider-man/4000-136882/
Ultimate Spider-Man Hardcover;2003-11-01;154744;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-hardcover-3-volume-3/4000-154744/
Ultimate Six;2003-11-01;116269;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-2-chapter-2/4000-116269/
Ultimate Six;2003-11-01;116253;Doctor Octopus;http://comicvine.gamespot.com/ultimate-six-1-chapter-1/4000-116253/
Ultimate Spider-Man;2003-11-01;110198;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-46-afterwards/4000-110198/
Marvel Masterworks: The Amazing Spider-Man;2003-10-15;140398;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-the-amazing-spider-man-3-volume/4000-140398/
Exiles: Legacy;2003-08-31;238397;Doctor Octopus;http://comicvine.gamespot.com/exiles-legacy-1-volume-4/4000-238397/
Marvel Masterworks: The Amazing Spider-Man;2003-08-27;140399;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-the-amazing-spider-man-2-volume/4000-140399/
Marvel Masterworks: The Amazing Spider-Man;2003-07-09;140400;Doctor Octopus;http://comicvine.gamespot.com/marvel-masterworks-the-amazing-spider-man-1-volume/4000-140400/
Spider-Man: Legend of the Spider-Clan;2003-07-01;256234;Doctor Octopus;http://comicvine.gamespot.com/spider-man-legend-of-the-spider-clan-1-spider-man-/4000-256234/
Peter Parker: Spider-Man: Trials and Tribulations;2003-06-30;186657;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-trials-and-tribulations-1-/4000-186657/
The Best of Spider-Man;2003-05-28;259632;Doctor Octopus;http://comicvine.gamespot.com/the-best-of-spider-man-2-volume-two/4000-259632/
Ultimate Spider-Man Hardcover;2003-05-01;154668;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-hardcover-2-volume-2/4000-154668/
Spider-Man: Legend of the Spider-Clan;2003-04-01;108694;Doctor Octopus;http://comicvine.gamespot.com/spider-man-legend-of-the-spider-clan-5-part-five-r/4000-108694/
The Amazing Spider-Man: Until the Stars Turn Cold;2003-03-31;167540;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-until-the-stars-turn-cold-1/4000-167540/
Ultimate Spider-Man;2003-03-01;108170;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-35-legacy/4000-108170/
Exiles;2003-03-01;92774;Doctor Octopus;http://comicvine.gamespot.com/exiles-21-legacy-part-two/4000-92774/
Spider-Man: Legend of the Spider-Clan;2003-02-01;108692;Doctor Octopus;http://comicvine.gamespot.com/spider-man-legend-of-the-spider-clan-3-part-three-/4000-108692/
Peter Parker: Spider-Man;2003-01-31;113661;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-50-and-here-my-troubles-be/4000-113661/
Spider-Man: Legend of the Spider-Clan;2003-01-01;108691;Doctor Octopus;http://comicvine.gamespot.com/spider-man-legend-of-the-spider-clan-2-part-two-da/4000-108691/
Spider-Man's Tangled Web;2002-12-31;468569;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-tangled-web-3-volume-3/4000-468569/
Spider-Man: Legend of the Spider-Clan;2002-12-01;108616;Doctor Octopus;http://comicvine.gamespot.com/spider-man-legend-of-the-spider-clan-1-spider-sens/4000-108616/
The Amazing Spider-Man;2002-11-01;113476;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-45-until-the-stars-turn-col/4000-113476/
Marvel Encyclopedia;2002-10-09;111424;Doctor Octopus;http://comicvine.gamespot.com/marvel-encyclopedia-1-marvel-encyclopedia/4000-111424/
Essential Daredevil;2002-10-01;142753;Doctor Octopus;http://comicvine.gamespot.com/essential-daredevil-1-volume-1/4000-142753/
The Amazing Spider-Man;2002-10-01;113475;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-44-arms-and-the-men/4000-113475/
The Amazing Spider-Man: Revelations;2002-09-30;167479;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-revelations-1-volume-2/4000-167479/
The Amazing Spider-Man;2002-09-01;113474;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-43-cold-arms/4000-113474/
Spider-Man's Get Kraven;2002-08-01;126734;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-get-kraven-1/4000-126734/
Spider-Man's Tangled Web;2002-07-01;114263;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-tangled-web-14-the-last-shoot/4000-114263/
The Amazing Spider-Man;2002-07-01;113472;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-41-looking-back/4000-113472/
Deadline;2002-07-01;103526;Doctor Octopus;http://comicvine.gamespot.com/deadline-2-part-2/4000-103526/
Captain Marvel;2002-07-01;80570;Doctor Octopus;http://comicvine.gamespot.com/captain-marvel-32-getaways/4000-80570/
Spider-Man: Quality of Life;2002-07-01;77961;Doctor Octopus;http://comicvine.gamespot.com/spider-man-quality-of-life-1-untitled/4000-77961/
Ultimate Spider-Man;2002-07-01;74729;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-22-reflections-of/4000-74729/
Spider-Man's Tangled Web;2002-06-18;114262;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-tangled-web-13-double-shots/4000-114262/
Startling Stories: The Megalomaniacal Spider-Man;2002-06-01;119696;Doctor Octopus;http://comicvine.gamespot.com/the-megalomaniacal-spider-man-1-the-amazingly-conv/4000-119696/
Ultimate Spider-Man;2002-06-01;74728;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-21-hunted/4000-74728/
Ultimate Spider-Man;2002-06-01;74727;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-20-live/4000-74727/
Peter Parker: Spider-Man;2002-05-01;68518;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-41-mission-uncomfortable/4000-68518/
Ultimate Spider-Man;2002-05-01;51630;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-19-piece-of-work/4000-51630/
The Best of Spider-Man;2002-04-21;259630;Doctor Octopus;http://comicvine.gamespot.com/the-best-of-spider-man-1-volume-one/4000-259630/
Spider-Man's Tangled Web;2002-04-18;114260;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-tangled-web-11-open-all-night/4000-114260/
Marvel Mangaverse;2002-04-15;256666;Doctor Octopus;http://comicvine.gamespot.com/marvel-mangaverse-volume-one-1-marvel-mangaverse-v/4000-256666/
Ultimate Spider-Man Hardcover;2002-04-01;154663;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-hardcover-1-volume-1/4000-154663/
Peter Parker: Spider-Man;2002-04-01;68517;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-40-codename-john-hancock/4000-68517/
Ultimate Spider-Man;2002-04-01;51629;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-18-the-cycle/4000-51629/
Spider-Man's Tangled Web;2002-03-31;468581;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-tangled-web-2-volume-2/4000-468581/
Marvel Mangaverse: Spider-Man;2002-03-01;158826;Doctor Octopus;http://comicvine.gamespot.com/marvel-mangaverse-spider-man-1-spider-scroll/4000-158826/
Peter Parker: Spider-Man;2002-03-01;68516;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-39-operation-octopus/4000-68516/
Ultimate Spider-Man;2002-03-01;51628;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-17-taking-advantage/4000-51628/
Essential Amazing Spider-Man;2002-02-01;141113;Doctor Octopus;http://comicvine.gamespot.com/essential-amazing-spider-man-5-volume-5/4000-141113/
Marvel Universe: Millennial Visions;2002-02-01;108330;Doctor Octopus;http://comicvine.gamespot.com/marvel-universe-millennial-visions-1/4000-108330/
Ultimate Spider-Man;2002-02-01;51627;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-16-kraven-the-hunter/4000-51627/
Ultimate Spider-Man;2002-01-01;51626;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-15-confrontations/4000-51626/
The 100 Greatest Marvels of All Time;2001-12-01;133635;Doctor Octopus;http://comicvine.gamespot.com/the-100-greatest-marvels-of-all-time-3-17-14/4000-133635/
The Amazing Spider-Man;2001-12-01;113467;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-36-the-black-issue/4000-113467/
Ultimate Spider-Man;2001-12-01;69357;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-14-doctor-octopus/4000-69357/
Peter Parker: Spider-Man;2001-12-01;68513;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-36-the-big-score/4000-68513/
Defenders;2001-12-01;53498;Doctor Octopus;http://comicvine.gamespot.com/defenders-10-head-to-head/4000-53498/
Sentry;2001-10-01;185458;Doctor Octopus;http://comicvine.gamespot.com/sentry-1-sentry/4000-185458/
Peter Parker: Spider-Man;2001-09-01;68510;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-33-maybe-next-year/4000-68510/
The Amazing Spider-Man;2001-08-01;113463;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-32-the-long-dark-pizza-of-t/4000-113463/
Peter Parker: Spider-Man: A Day in the Life;2001-06-01;186654;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-a-day-in-the-life-1-peter-/4000-186654/
Universe X;2001-04-01;69366;Doctor Octopus;http://comicvine.gamespot.com/universe-x-7-issue-7/4000-69366/
Spider-Man and Mysterio;2001-03-01;132393;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-mysterio-manifesto-3-false-truths/4000-132393/
Spider-Man and Mysterio;2001-02-01;132392;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-mysterio-manifesto-2-even-the-dead-/4000-132392/
Peter Parker: Spider-Man;2001-02-01;68503;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-26-police-story/4000-68503/
Ultimate Spider-Man;2001-02-01;51622;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-4-with-great-power/4000-51622/
Ultimate Spider-Man: Double Trouble;2001-01-01;236773;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-double-trouble-1-double-troubl/4000-236773/
Ultimate Spider-Man: Power and Responsibility;2001-01-01;236771;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-power-and-responsibility-1-pow/4000-236771/
Essential Amazing Spider-Man;2001-01-01;141112;Doctor Octopus;http://comicvine.gamespot.com/essential-amazing-spider-man-4-volume-4/4000-141112/
Ultimate Spider-Man;2001-01-01;51621;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-3-wannabe/4000-51621/
Universe X Special: Spidey;2000-12-01;144664;Doctor Octopus;http://comicvine.gamespot.com/universe-x-special-spidey-1/4000-144664/
Ultimate Spider-Man;2000-12-01;51620;Doctor Octopus;http://comicvine.gamespot.com/ultimate-spider-man-2-growing-pains/4000-51620/
Spider-Man: Death and Destiny;2000-10-01;195914;Doctor Octopus;http://comicvine.gamespot.com/spider-man-death-and-destiny-3-deja-vu-all-over-ag/4000-195914/
Avataars: Covenant of the Shield;2000-10-01;64480;Doctor Octopus;http://comicvine.gamespot.com/avataars-covenant-of-the-shield-2-wild-kingdoms/4000-64480/
Spider-Man: Death and Destiny;2000-09-01;195913;Doctor Octopus;http://comicvine.gamespot.com/spider-man-death-and-destiny-2-the-camera-doesnt-l/4000-195913/
Spider-Man: Death and Destiny;2000-08-01;195911;Doctor Octopus;http://comicvine.gamespot.com/spider-man-death-and-destiny-1-focus/4000-195911/
Webspinners: Tales of Spider-Man;2000-06-26;117435;Doctor Octopus;http://comicvine.gamespot.com/webspinners-tales-of-spider-man-18-hero-of-the-peo/4000-117435/
Webspinners: Tales of Spider-Man;2000-05-31;117434;Doctor Octopus;http://comicvine.gamespot.com/webspinners-tales-of-spider-man-17-hero-of-the-peo/4000-117434/
Spider-Man vs. Doctor Octopus;2000-04-01;425794;Doctor Octopus;http://comicvine.gamespot.com/spider-man-vs-doctor-octopus-1-tpb/4000-425794/
Spider-Man Activision;2000-01-01;358697;Doctor Octopus;http://comicvine.gamespot.com/spider-man-activision-1-to-trap-a-spider/4000-358697/
The Amazing Spider-Man;1999-12-31;113443;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-12-another-return-of-the-si/4000-113443/
Webspinners: Tales of Spider-Man;1999-12-26;117429;Doctor Octopus;http://comicvine.gamespot.com/webspinners-tales-of-spider-man-12-perchance-to-dr/4000-117429/
Peter Parker: Spider-Man;1999-12-01;68489;Doctor Octopus;http://comicvine.gamespot.com/peter-parker-spider-man-12-another-return-of-the-s/4000-68489/
The Amazing Spider-Man;1999-10-31;113441;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-10-and-then-there-were/4000-113441/
Webspinners: Tales of Spider-Man;1999-10-26;75632;Doctor Octopus;http://comicvine.gamespot.com/webspinners-tales-of-spider-man-10-the-show-must-g/4000-75632/
The Amazing Spider-Man;1999-09-30;113440;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-9-the-list/4000-113440/
The Amazing Spider-Man;1999-08-31;113439;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-8-the-man-behind-the-curtai/4000-113439/
Spider-Woman;1999-08-01;82311;Doctor Octopus;http://comicvine.gamespot.com/spider-woman-2-suffer-the-little-children/4000-82311/
The Amazing Spider-Man;1999-06-30;113437;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-6-truth-be-told-or-not/4000-113437/
Nova;1999-05-01;125695;Doctor Octopus;http://comicvine.gamespot.com/nova-1-starting-over/4000-125695/
Marvel Super Hero Island Adventures;1999-04-30;119746;Doctor Octopus;http://comicvine.gamespot.com/marvel-super-hero-island-adventures-1-all-told-in-/4000-119746/
Earth X;1999-03-01;45724;Doctor Octopus;http://comicvine.gamespot.com/earth-x-0/4000-45724/
Webspinners: Tales of Spider-Man;1999-02-26;75624;Doctor Octopus;http://comicvine.gamespot.com/webspinners-tales-of-spider-man-2-in-the-nightmare/4000-75624/
Spider-Man: Chapter One;1999-02-18;45703;Doctor Octopus;http://comicvine.gamespot.com/spider-man-chapter-one-4/4000-45703/
Spider-Man: Chapter One;1999-01-18;45646;Doctor Octopus;http://comicvine.gamespot.com/spider-man-chapter-one-3-first-fall/4000-45646/
Timeslip: The Collection;1998-11-01;108916;Doctor Octopus;http://comicvine.gamespot.com/timeslip-the-collection-1/4000-108916/
Spider-Man Mysteries;1998-08-01;413273;Doctor Octopus;http://comicvine.gamespot.com/spider-man-mysteries-1/4000-413273/
The Amazing Spider-Man;1997-12-01;64465;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-429-the-price/4000-64465/
The Amazing Spider-Man;1997-11-01;64464;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-428-a-farewell-to-arms/4000-64464/
Spider-Man Unlimited;1997-11-01;57303;Doctor Octopus;http://comicvine.gamespot.com/spider-man-unlimited-18-all-my-pasts-remembered/4000-57303/
The Amazing Spider-Man;1997-10-01;64463;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-427-the-doctor-is-in/4000-64463/
The Amazing Spider-Man;1997-09-01;64462;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-426-only-the-evil-return/4000-64462/
What If...?;1997-08-01;43983;Doctor Octopus;http://comicvine.gamespot.com/what-if-99-the-men-behind-the-mask/4000-43983/
What If...?;1997-07-01;43886;Doctor Octopus;http://comicvine.gamespot.com/what-if--1-what-if-starring-bishop-the-man-from-th/4000-43886/
Spider-Man: Dead Man's Hand;1997-04-01;200815;Doctor Octopus;http://comicvine.gamespot.com/spider-man-dead-mans-hand-1-aces-eights/4000-200815/
The Adventures of Spider-Man;1997-03-01;114727;Doctor Octopus;http://comicvine.gamespot.com/the-adventures-of-spider-man-12-unions-part-2/4000-114727/
Untold Tales of Spider-Man;1997-03-01;43493;Doctor Octopus;http://comicvine.gamespot.com/untold-tales-of-spider-man-19-eight-arms-to-hold-y/4000-43493/
The Adventures of Spider-Man;1997-02-01;114726;Doctor Octopus;http://comicvine.gamespot.com/the-adventures-of-spider-man-11-unions/4000-114726/
Spider-Man: 101 Ways to End the Clone Saga;1997-01-01;172358;Doctor Octopus;http://comicvine.gamespot.com/spider-man-101-ways-to-end-the-clone-saga-1/4000-172358/
Spider-Man/Kingpin: To The Death;1997-01-01;120919;Doctor Octopus;http://comicvine.gamespot.com/spider-mankingpin-to-the-death-1/4000-120919/
Untold Tales of Spider-Man;1996-11-01;42992;Doctor Octopus;http://comicvine.gamespot.com/untold-tales-of-spider-man-15-the-battle-for-the-d/4000-42992/
Sergio Aragones Massacres Marvel;1996-06-01;192292;Doctor Octopus;http://comicvine.gamespot.com/sergio-aragones-massacres-marvel-1-sergio-aragones/4000-192292/
Untold Tales of Spider-Man;1996-06-01;42497;Doctor Octopus;http://comicvine.gamespot.com/untold-tales-of-spider-man-10-call-hercommanda/4000-42497/
What If...?;1996-02-01;42100;Doctor Octopus;http://comicvine.gamespot.com/what-if-82-the-man-in-the-million-dollar-mask-what/4000-42100/
Hot Shots: Spider-Man;1996-01-01;202842;Doctor Octopus;http://comicvine.gamespot.com/hot-shots-spider-man-1/4000-202842/
Spider-Man's Greatest Team-Ups;1996-01-01;167037;Doctor Octopus;http://comicvine.gamespot.com/spider-mans-greatest-team-ups-1-spider-mans-greate/4000-167037/
Spider-Man: The Lost Years;1996-01-01;124299;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-lost-years-0-the-double-and-the-par/4000-124299/
Spider-Man Adventures;1996-01-01;114653;Doctor Octopus;http://comicvine.gamespot.com/spider-man-adventures-14-ock-rocksinto-the-mystic/4000-114653/
Spider-Man: The Parker Years;1995-11-01;120918;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-parker-years-1/4000-120918/
The Amazing Spider-Man;1995-10-31;64444;Doctor Octopus;http://comicvine.gamespot.com/the-amazing-spider-man-406-the-greatest-responsibi/4000-64444/
What If...?;1995-10-01;41518;Doctor Octopus;http://comicvine.gamespot.com/what-if-78-what-if-the-new-fantastic-four-had-rema/4000-41518/
Untold Tales of Spider-Man;1995-09-01;41388;Doctor Octopus;http://comicvine.gamespot.com/untold-tales-of-spider-man-1-to-serve-and-protect/4000-41388/
Spider-Man: The Jackal Files;1995-08-31;196059;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-jackal-files-1/4000-196059/
Spider-Man: Maximum Clonage Alpha;1995-08-31;190583;Doctor Octopus;http://comicvine.gamespot.com/spider-man-maximum-clonage-1-maximum-clonage-part-/4000-190583/
What If...?;1995-08-01;41259;Doctor Octopus;http://comicvine.gamespot.com/what-if-76-what-if-peter-parker-had-to-destroy-spi/4000-41259/
Spider-Man: Clone Genesis;1995-06-01;166480;Doctor Octopus;http://comicvine.gamespot.com/spider-man-clone-genesis-1-spider-man-clone-genesi/4000-166480/
Spider-Man Adventures;1995-06-01;114644;Doctor Octopus;http://comicvine.gamespot.com/spider-man-adventures-7-doctor-octopus-armed-and-d/4000-114644/
Spider-Man: Funeral for an Octopus;1995-05-31;125693;Doctor Octopus;http://comicvine.gamespot.com/spider-man-funeral-for-an-octopus-3-a-farewell-to-/4000-125693/
Spider-Man Unlimited;1995-05-31;57296;Doctor Octopus;http://comicvine.gamespot.com/spider-man-unlimited-9-the-mark-of-kaine-part-five/4000-57296/
Spider-Man: Funeral for an Octopus;1995-04-30;125692;Doctor Octopus;http://comicvine.gamespot.com/spider-man-funeral-for-an-octopus-2-armed-and-dang/4000-125692/
Spider-Man Magazine;1995-04-01;166252;Doctor Octopus;http://comicvine.gamespot.com/spider-man-magazine-12/4000-166252/
Spider-Man: The Clone Journal;1995-03-31;211817;Doctor Octopus;http://comicvine.gamespot.com/spider-man-the-clone-journal-1-puppet/4000-211817/
